ref_id,date,party,recommendation
No 528,11 mars 2007 2007,PSL,non
No 528,11 mars 2007 2007,Lega,oui
No 529,17 juin 2007 2007,PRD,oui
No 529,17 juin 2007 2007,PDC,oui
No 529,17 juin 2007 2007,PS,non
No 529,17 juin 2007 2007,UDC,oui
No 529,17 juin 2007 2007,PLS,oui
No 529,17 juin 2007 2007,PEV,oui
No 529,17 juin 2007 2007,PCS,non
No 529,17 juin 2007 2007,PST,non
No 529,17 juin 2007 2007,PES,non
No 529,17 juin 2007 2007,DS,non
No 529,17 juin 2007 2007,UDF,oui
No 529,17 juin 2007 2007,PSL,oui
No 529,17 juin 2007 2007,Lega,oui
No 530,24 février 2008 2008,PRD,non
No 530,24 février 2008 2008,PDC,non
No 530,24 février 2008 2008,PS,oui
No 530,24 février 2008 2008,UDC,non
No 530,24 février 2008 2008,PLS,non
No 530,24 février 2008 2008,PEV,non
No 530,24 février 2008 2008,PCS,non
No 530,24 février 2008 2008,PVL,non
No 530,24 février 2008 2008,PBD,none
No 530,24 février 2008 2008,PST,oui
No 530,24 février 2008 2008,PES,oui
No 530,24 février 2008 2008,DS,none
No 530,24 février 2008 2008,UDF,non
No 530,24 février 2008 2008,PSL,non
No 530,24 février 2008 2008,Lega,non
No 531,24 février 2008 2008,PRD,oui
No 531,24 février 2008 2008,PDC,oui
No 531,24 février 2008 2008,PS,non
No 531,24 février 2008 2008,UDC,oui
No 531,24 février 2008 2008,PLS,oui
No 531,24 février 2008 2008,PEV,non
No 531,24 février 2008 2008,PCS,non
No 531,24 février 2008 2008,PVL,oui
No 531,24 février 2008 2008,PBD,none
No 531,24 février 2008 2008,PST,non
No 531,24 février 2008 2008,PES,non
No 531,24 février 2008 2008,DS,none
No 531,24 février 2008 2008,UDF,oui
No 531,24 février 2008 2008,PSL,oui
No 531,24 février 2008 2008,Lega,oui
No 532,1er juin 2008 2008,PRD,non
No 532,1er juin 2008 2008,PDC,non
No 532,1er juin 2008 2008,PS,non
No 532,1er juin 2008 2008,UDC,oui
No 532,1er juin 2008 2008,PLS,non
No 532,1er juin 2008 2008,PEV,non
No 532,1er juin 2008 2008,PCS,non
No 532,1er juin 2008 2008,PVL,non
No 532,1er juin 2008 2008,PBD,none
No 532,1er juin 2008 2008,PST,non
No 532,1er juin 2008 2008,PES,non
No 532,1er juin 2008 2008,DS,oui
No 532,1er juin 2008 2008,UDF,oui
No 532,1er juin 2008 2008,PSL,oui
No 532,1er juin 2008 2008,Lega,oui
No 533,1er juin 2008 2008,PRD,non
No 533,1er juin 2008 2008,PDC,non
No 533,1er juin 2008 2008,PS,non
No 533,1er juin 2008 2008,UDC,oui
No 533,1er juin 2008 2008,PLS,non
No 533,1er juin 2008 2008,PEV,non
No 533,1er juin 2008 2008,PCS,non
No 533,1er juin 2008 2008,PVL,non
No 533,1er juin 2008 2008,PBD,none
No 533,1er juin 2008 2008,PST,non
No 533,1er juin 2008 2008,PES,non
No 533,1er juin 2008 2008,DS,oui
No 533,1er juin 2008 2008,UDF,oui
No 533,1er juin 2008 2008,PSL,oui
No 533,1er juin 2008 2008,Lega,oui
No 534,1er juin 2008 2008,PRD,oui
No 534,1er juin 2008 2008,PDC,non
No 534,1er juin 2008 2008,PS,non
No 534,1er juin 2008 2008,UDC,oui
No 534,1er juin 2008 2008,PLS,non
No 534,1er juin 2008 2008,PEV,non
No 534,1er juin 2008 2008,PCS,non
No 534,1er juin 2008 2008,PVL,non
No 534,1er juin 2008 2008,PBD,none
No 534,1er juin 2008 2008,PST,non
No 534,1er juin 2008 2008,PES,non
No 534,1er juin 2008 2008,DS,non
No 534,1er juin 2008 2008,UDF,oui
No 534,1er juin 2008 2008,PSL,non
No 534,1er juin 2008 2008,Lega,non
No 535,30 novembre 2008 2008,PRD,non
No 535,30 novembre 2008 2008,PDC,non
No 535,30 novembre 2008 2008,PS,non
No 535,30 novembre 2008 2008,UDC,oui
No 535,30 novembre 2008 2008,PLS,non
No 535,30 novembre 2008 2008,PEV,non
No 535,30 novembre 2008 2008,PCS,non
No 535,30 novembre 2008 2008,PVL,non
No 535,30 novembre 2008 2008,PBD,non
No 535,30 novembre 2008 2008,PST,non
No 535,30 novembre 2008 2008,PES,non
No 535,30 novembre 2008 2008,DS,oui
No 535,30 novembre 2008 2008,UDF,oui
No 535,30 novembre 2008 2008,PSL,non
No 535,30 novembre 2008 2008,Lega,oui
No 536,30 novembre 2008 2008,PRD,non
No 536,30 novembre 2008 2008,PDC,non
No 536,30 novembre 2008 2008,PS,oui
No 536,30 novembre 2008 2008,UDC,non
No 536,30 novembre 2008 2008,PLS,non
No 536,30 novembre 2008 2008,PEV,oui
No 536,30 novembre 2008 2008,PCS,oui
No 536,30 novembre 2008 2008,PVL,non
No 536,30 novembre 2008 2008,PBD,non
No 536,30 novembre 2008 2008,PST,oui
No 536,30 novembre 2008 2008,PES,oui
No 536,30 novembre 2008 2008,DS,oui
No 536,30 novembre 2008 2008,UDF,non
No 536,30 novembre 2008 2008,PSL,non
No 536,30 novembre 2008 2008,Lega,oui
No 537,30 novembre 2008 2008,PRD,oui
No 537,30 novembre 2008 2008,PDC,non
No 537,30 novembre 2008 2008,PS,non
No 537,30 novembre 2008 2008,UDC,oui
No 537,30 novembre 2008 2008,PLS,oui
No 537,30 novembre 2008 2008,PEV,non
No 537,30 novembre 2008 2008,PCS,non
No 537,30 novembre 2008 2008,PVL,non
No 537,30 novembre 2008 2008,PBD,oui
No 537,30 novembre 2008 2008,PST,non
No 537,30 novembre 2008 2008,PES,non
No 537,30 novembre 2008 2008,DS,non
No 537,30 novembre 2008 2008,UDF,oui
No 537,30 novembre 2008 2008,PSL,oui
No 537,30 novembre 2008 2008,Lega,oui
No 538,30 novembre 2008 2008,PRD,oui
No 538,30 novembre 2008 2008,PDC,non
No 538,30 novembre 2008 2008,PS,oui
No 538,30 novembre 2008 2008,UDC,non
No 538,30 novembre 2008 2008,PLS,non
No 538,30 novembre 2008 2008,PEV,non
No 538,30 novembre 2008 2008,PCS,oui
No 538,30 novembre 2008 2008,PVL,oui
No 538,30 novembre 2008 2008,PBD,non
No 538,30 novembre 2008 2008,PST,oui
No 538,30 novembre 2008 2008,PES,oui
No 538,30 novembre 2008 2008,DS,non
No 538,30 novembre 2008 2008,UDF,non
No 538,30 novembre 2008 2008,PSL,non
No 538,30 novembre 2008 2008,Lega,liberté de vote
No 539,30 novembre 2008 2008,PRD,oui
No 539,30 novembre 2008 2008,PDC,oui
No 539,30 novembre 2008 2008,PS,oui
No 539,30 novembre 2008 2008,UDC,non
No 539,30 novembre 2008 2008,PLS,non
No 539,30 novembre 2008 2008,PEV,oui
No 539,30 novembre 2008 2008,PCS,oui
No 539,30 novembre 2008 2008,PVL,oui
No 539,30 novembre 2008 2008,PBD,oui
No 539,30 novembre 2008 2008,PST,oui
No 539,30 novembre 2008 2008,PES,oui
No 539,30 novembre 2008 2008,DS,non
No 539,30 novembre 2008 2008,UDF,non
No 539,30 novembre 2008 2008,PSL,non
No 539,30 novembre 2008 2008,Lega,liberté de vote
No 540,8 février 2009 2009,PLR (PRD) 3),oui
No 540,8 février 2009 2009,PDC,oui
No 540,8 février 2009 2009,PS,oui
No 540,8 février 2009 2009,UDC,non
No 540,8 février 2009 2009,PLS 3),oui
No 540,8 février 2009 2009,PEV,oui
No 540,8 février 2009 2009,PCS,oui
No 540,8 février 2009 2009,PVL,oui
No 540,8 février 2009 2009,PBD,oui
No 540,8 février 2009 2009,PST,non
No 540,8 février 2009 2009,PES,oui
No 541,17 mai 2009 2009,PLR (PRD) 3),oui
No 541,17 mai 2009 2009,PDC,oui
No 541,17 mai 2009 2009,PS,oui
No 541,17 mai 2009 2009,UDC,non
No 541,17 mai 2009 2009,PLS 3),none
No 541,17 mai 2009 2009,PEV,oui
No 541,17 mai 2009 2009,PCS,oui
No 541,17 mai 2009 2009,PVL,oui
No 541,17 mai 2009 2009,PBD,oui
No 541,17 mai 2009 2009,PST,oui
No 541,17 mai 2009 2009,PES,oui
No 542,17 mai 2009 2009,PLR (PRD) 3),oui
No 542,17 mai 2009 2009,PDC,oui
No 542,17 mai 2009 2009,PS,non
No 542,17 mai 2009 2009,UDC,non
No 542,17 mai 2009 2009,PLS 3),none
No 542,17 mai 2009 2009,PEV,oui
No 542,17 mai 2009 2009,PCS,non
No 542,17 mai 2009 2009,PVL,liberté de vote
No 542,17 mai 2009 2009,PBD,oui
No 542,17 mai 2009 2009,PST,non
No 542,17 mai 2009 2009,PES,non
No 543,27 septembre 2009 2009,PLR (PRD) 3),oui
No 543,27 septembre 2009 2009,PDC,oui
No 543,27 septembre 2009 2009,PS,oui
No 543,27 septembre 2009 2009,UDC,non
No 543,27 septembre 2009 2009,PLS 3),none
No 543,27 septembre 2009 2009,PEV,oui
No 543,27 septembre 2009 2009,PCS,oui
No 543,27 septembre 2009 2009,PVL,oui
No 543,27 septembre 2009 2009,PBD,oui
No 543,27 septembre 2009 2009,PST,none
No 543,27 septembre 2009 2009,PES,oui
No 544,27 septembre 2009 2009,PLR (PRD) 3),oui
No 544,27 septembre 2009 2009,PDC,oui
No 544,27 septembre 2009 2009,PS,oui
No 544,27 septembre 2009 2009,UDC,oui
No 544,27 septembre 2009 2009,PLS 3),none
No 544,27 septembre 2009 2009,PEV,oui
No 544,27 septembre 2009 2009,PCS,oui
No 544,27 septembre 2009 2009,PVL,oui
No 544,27 septembre 2009 2009,PBD,oui
No 544,27 septembre 2009 2009,PST,non
No 544,27 septembre 2009 2009,PES,oui
No 545,29 novembre 2009 2009,PLR (PRD) 3),oui
No 545,29 novembre 2009 2009,PDC,oui
No 545,29 novembre 2009 2009,PS,liberté de vote
No 545,29 novembre 2009 2009,UDC,oui
No 545,29 novembre 2009 2009,PLS 3),none
No 545,29 novembre 2009 2009,PEV,non
No 545,29 novembre 2009 2009,PCS,non
No 545,29 novembre 2009 2009,PVL,oui
No 545,29 novembre 2009 2009,PBD,oui
No 545,29 novembre 2009 2009,PST,non
No 545,29 novembre 2009 2009,PES,non
No 546,29 novembre 2009 2009,PLR (PRD) 3),non
No 546,29 novembre 2009 2009,PDC,non
No 546,29 novembre 2009 2009,PS,oui
No 546,29 novembre 2009 2009,UDC,non
No 546,29 novembre 2009 2009,PLS 3),none
No 546,29 novembre 2009 2009,PEV,liberté de vote
No 546,29 novembre 2009 2009,PCS,oui
No 546,29 novembre 2009 2009,PVL,liberté de vote
No 546,29 novembre 2009 2009,PBD,non
No 546,29 novembre 2009 2009,PST,oui
No 546,29 novembre 2009 2009,PES,oui
No 547,29 novembre 2009 2009,PLR (PRD) 3),non
No 547,29 novembre 2009 2009,PDC,non
No 547,29 novembre 2009 2009,PS,non
No 547,29 novembre 2009 2009,UDC,oui
No 547,29 novembre 2009 2009,PLS 3),none
No 547,29 novembre 2009 2009,PEV,non
No 547,29 novembre 2009 2009,PCS,non
No 547,29 novembre 2009 2009,PVL,non
No 547,29 novembre 2009 2009,PBD,non
No 547,29 novembre 2009 2009,PST,non
No 547,29 novembre 2009 2009,PES,non
No 548,7 mars 2010 2010,PLR (PRD) 3),oui
No 548,7 mars 2010 2010,PDC,oui
No 548,7 mars 2010 2010,PS,oui
No 548,7 mars 2010 2010,UDC,non
No 548,7 mars 2010 2010,PEV,oui
No 548,7 mars 2010 2010,PCS,oui
No 548,7 mars 2010 2010,PVL,oui
No 548,7 mars 2010 2010,PBD,oui
No 548,7 mars 2010 2010,PST,none
No 548,7 mars 2010 2010,PES,liberté de vote
No 548,7 mars 2010 2010,DS,oui
No 548,7 mars 2010 2010,UDF,non
No 548,7 mars 2010 2010,Lega,none
No 549,7 mars 2010 2010,PLR (PRD) 3),non
No 549,7 mars 2010 2010,PDC,non
No 549,7 mars 2010 2010,PS,oui
No 549,7 mars 2010 2010,UDC,non
No 549,7 mars 2010 2010,PEV,oui
No 549,7 mars 2010 2010,PCS,non
No 549,7 mars 2010 2010,PVL,oui
No 549,7 mars 2010 2010,PBD,non
No 549,7 mars 2010 2010,PST,none
No 549,7 mars 2010 2010,PES,oui
No 549,7 mars 2010 2010,DS,oui
No 549,7 mars 2010 2010,UDF,non
No 549,7 mars 2010 2010,Lega,none
No 550,7 mars 2010 2010,PLR (PRD) 3),oui
No 550,7 mars 2010 2010,PDC,oui
No 550,7 mars 2010 2010,PS,non
No 550,7 mars 2010 2010,UDC,oui
No 550,7 mars 2010 2010,PEV,oui
No 550,7 mars 2010 2010,PCS,non
No 550,7 mars 2010 2010,PVL,oui
No 550,7 mars 2010 2010,PBD,oui
No 550,7 mars 2010 2010,PST,non
No 550,7 mars 2010 2010,PES,non
No 550,7 mars 2010 2010,DS,non
No 550,7 mars 2010 2010,UDF,oui
No 550,7 mars 2010 2010,Lega,non
No 551,26.9.2010 2010,PLR (PRD) 3),oui
No 551,26.9.2010 2010,PDC,oui
No 551,26.9.2010 2010,PS,non
No 551,26.9.2010 2010,UDC,oui
No 551,26.9.2010 2010,PEV,non
No 551,26.9.2010 2010,PCS,non
No 551,26.9.2010 2010,PVL,oui
No 551,26.9.2010 2010,PBD,oui
No 551,26.9.2010 2010,PST,non
No 551,26.9.2010 2010,PES,non
No 551,26.9.2010 2010,DS,non
No 551,26.9.2010 2010,UDF,oui
No 551,26.9.2010 2010,Lega,none
No 552.1,28.11.2010 2010,PLR (PRD) 3),non
No 552.1,28.11.2010 2010,PDC,non
No 552.1,28.11.2010 2010,PS,non
No 552.1,28.11.2010 2010,UDC,oui
No 552.1,28.11.2010 2010,PEV,non
No 552.1,28.11.2010 2010,PCS,non
No 552.1,28.11.2010 2010,PVL,non
No 552.1,28.11.2010 2010,PBD,non
No 552.1,28.11.2010 2010,PST,non
No 552.1,28.11.2010 2010,PES,non
No 552.1,28.11.2010 2010,DS,oui
No 552.1,28.11.2010 2010,UDF,oui
No 552.1,28.11.2010 2010,Lega,oui
No 552.2,28.11.2010 2010,PLR (PRD) 3),oui
No 552.2,28.11.2010 2010,PDC,oui
No 552.2,28.11.2010 2010,PS,non
No 552.2,28.11.2010 2010,UDC,non
No 552.2,28.11.2010 2010,PEV,oui
No 552.2,28.11.2010 2010,PCS,non
No 552.2,28.11.2010 2010,PVL,oui
No 552.2,28.11.2010 2010,PBD,oui
No 552.2,28.11.2010 2010,PST,non
No 552.2,28.11.2010 2010,PES,non
No 552.2,28.11.2010 2010,DS,non
No 552.2,28.11.2010 2010,UDF,non
No 552.2,28.11.2010 2010,Lega,non
No 552.3 4),28.11.2010 2010,PLR (PRD) 3),non
No 552.3 4),28.11.2010 2010,PDC,non
No 552.3 4),28.11.2010 2010,PS,non
No 552.3 4),28.11.2010 2010,UDC,oui
No 552.3 4),28.11.2010 2010,PEV,non
No 552.3 4),28.11.2010 2010,PCS,none
No 552.3 4),28.11.2010 2010,PVL,non
No 552.3 4),28.11.2010 2010,PBD,non
No 552.3 4),28.11.2010 2010,PST,non
No 552.3 4),28.11.2010 2010,PES,none
No 552.3 4),28.11.2010 2010,DS,oui
No 552.3 4),28.11.2010 2010,UDF,oui
No 552.3 4),28.11.2010 2010,Lega,oui
No 553,28.11.2010 2010,PLR (PRD) 3),non
No 553,28.11.2010 2010,PDC,non
No 553,28.11.2010 2010,PS,oui
No 553,28.11.2010 2010,UDC,non
No 553,28.11.2010 2010,PEV,oui
No 553,28.11.2010 2010,PCS,oui
No 553,28.11.2010 2010,PVL,non
No 553,28.11.2010 2010,PBD,non
No 553,28.11.2010 2010,PST,oui
No 553,28.11.2010 2010,PES,oui
No 553,28.11.2010 2010,DS,oui
No 553,28.11.2010 2010,UDF,non
No 553,28.11.2010 2010,Lega,non
No 554,13 février 2011 2011,PLR (PRD) 3),non
No 554,13 février 2011 2011,PDC,non
No 554,13 février 2011 2011,PS,oui
No 554,13 février 2011 2011,UDC,non
No 554,13 février 2011 2011,PEV,oui
No 554,13 février 2011 2011,PCS,oui
No 554,13 février 2011 2011,PVL,oui
No 554,13 février 2011 2011,PBD,non
No 554,13 février 2011 2011,PST,oui
No 554,13 février 2011 2011,PES,oui
No 554,13 février 2011 2011,DS,non
No 554,13 février 2011 2011,UDF,non
No 554,13 février 2011 2011,Lega,non
No 555,11 mars 2012,PLR (PRD) 3),non
No 555,11 mars 2012,PDC,non
No 555,11 mars 2012,PS,oui
No 555,11 mars 2012,UDC,non
No 555,11 mars 2012,PEV,oui
No 555,11 mars 2012,PCS,liberté de vote
No 555,11 mars 2012,PVL,non
No 555,11 mars 2012,PBD,non
No 555,11 mars 2012,PST,oui
No 555,11 mars 2012,PES,oui
No 555,11 mars 2012,DS,oui
No 555,11 mars 2012,UDF,non
No 556,11 mars 2012,PLR (PRD) 3),oui
No 556,11 mars 2012,PDC,oui
No 556,11 mars 2012,PS,non
No 556,11 mars 2012,UDC,oui
No 556,11 mars 2012,PEV,non
No 556,11 mars 2012,PCS,non
No 556,11 mars 2012,PVL,non
No 556,11 mars 2012,PBD,oui
No 556,11 mars 2012,PST,non
No 556,11 mars 2012,PES,non
No 556,11 mars 2012,DS,non
No 556,11 mars 2012,UDF,oui
No 557,11 mars 2012,PLR (PRD) 3),non
No 557,11 mars 2012,PDC,non
No 557,11 mars 2012,PS,oui
No 557,11 mars 2012,UDC,non
No 557,11 mars 2012,PEV,non
No 557,11 mars 2012,PCS,oui
No 557,11 mars 2012,PVL,non
No 557,11 mars 2012,PBD,non
No 557,11 mars 2012,PST,oui
No 557,11 mars 2012,PES,oui
No 557,11 mars 2012,DS,oui
No 557,11 mars 2012,UDF,non
No 558,11 mars 2012,PLR (PRD) 3),oui
No 558,11 mars 2012,PDC,oui
No 558,11 mars 2012,PS,oui
No 558,11 mars 2012,UDC,oui
No 558,11 mars 2012,PEV,non
No 558,11 mars 2012,PCS,oui
No 558,11 mars 2012,PVL,oui
No 558,11 mars 2012,PBD,oui
No 558,11 mars 2012,PST,oui
No 558,11 mars 2012,PES,oui
No 558,11 mars 2012,DS,oui
No 558,11 mars 2012,UDF,oui
No 559,11 mars 2012,PLR (PRD) 3),non
No 559,11 mars 2012,PDC,oui
No 559,11 mars 2012,PS,oui
No 559,11 mars 2012,UDC,non
No 559,11 mars 2012,PEV,oui
No 559,11 mars 2012,PCS,oui
No 559,11 mars 2012,PVL,non
No 559,11 mars 2012,PBD,non
No 559,11 mars 2012,PST,oui
No 559,11 mars 2012,PES,oui
No 559,11 mars 2012,DS,oui
No 559,11 mars 2012,UDF,oui
No 560,17 juin 2012,PLR (PRD) 3),oui
No 560,17 juin 2012,PDC,non
No 560,17 juin 2012,PS,non
No 560,17 juin 2012,UDC,oui
No 560,17 juin 2012,PEV,non
No 560,17 juin 2012,PCS,non
No 560,17 juin 2012,PVL,non
No 560,17 juin 2012,PBD,liberté de vote
No 560,17 juin 2012,PST,non
No 560,17 juin 2012,PES,non
No 560,17 juin 2012,DS,non
No 560,17 juin 2012,UDF,oui
No 561,17 juin 2012,PLR (PRD) 3),non
No 561,17 juin 2012,PDC,non
No 561,17 juin 2012,PS,non
No 561,17 juin 2012,UDC,oui
No 561,17 juin 2012,PEV,non
No 561,17 juin 2012,PCS,non
No 561,17 juin 2012,PVL,non
No 561,17 juin 2012,PBD,non
No 561,17 juin 2012,PST,oui
No 561,17 juin 2012,PES,non
No 561,17 juin 2012,DS,oui
No 561,17 juin 2012,UDF,oui
No 562,17 juin 2012,PLR (PRD) 3),oui
No 562,17 juin 2012,PDC,oui
No 562,17 juin 2012,PS,non
No 562,17 juin 2012,UDC,non
No 562,17 juin 2012,PEV,oui
No 562,17 juin 2012,PCS,non
No 562,17 juin 2012,PVL,oui
No 562,17 juin 2012,PBD,non
No 562,17 juin 2012,PST,non
No 562,17 juin 2012,PES,liberté de vote
No 562,17 juin 2012,DS,non
No 562,17 juin 2012,UDF,non
No 563,23 septembre 2012,PLR (PRD) 3),non
No 563,23 septembre 2012,PDC,oui
No 563,23 septembre 2012,PS,oui
No 563,23 septembre 2012,UDC,non
No 563,23 septembre 2012,PEV,oui
No 563,23 septembre 2012,PCS,oui
No 563,23 septembre 2012,PVL,oui
No 563,23 septembre 2012,PBD,oui
No 563,23 septembre 2012,PST,oui
No 563,23 septembre 2012,PES,oui
No 563,23 septembre 2012,DS,oui
No 563,23 septembre 2012,UDF,oui
No 564,23 septembre 2012,PLR (PRD) 3),non
No 564,23 septembre 2012,PDC,non
No 564,23 septembre 2012,PS,non
No 564,23 septembre 2012,UDC,oui
No 564,23 septembre 2012,PEV,non
No 564,23 septembre 2012,PCS,non
No 564,23 septembre 2012,PVL,non
No 564,23 septembre 2012,PBD,non
No 564,23 septembre 2012,PST,non
No 564,23 septembre 2012,PES,non
No 564,23 septembre 2012,DS,non
No 564,23 septembre 2012,UDF,oui
No 565,23 septembre 2012,PLR (PRD) 3),non
No 565,23 septembre 2012,PDC,non
No 565,23 septembre 2012,PS,oui
No 565,23 septembre 2012,UDC,non
No 565,23 septembre 2012,PEV,oui
No 565,23 septembre 2012,PCS,liberté de vote
No 565,23 septembre 2012,PVL,non
No 565,23 septembre 2012,PBD,non
No 565,23 septembre 2012,PST,liberté de vote
No 565,23 septembre 2012,PES,oui
No 565,23 septembre 2012,DS,oui
No 565,23 septembre 2012,UDF,oui
No 566,25 novembre 2012,PLR (PRD) 3),oui
No 566,25 novembre 2012,PDC,oui
No 566,25 novembre 2012,PS,oui
No 566,25 novembre 2012,UDC,non
No 566,25 novembre 2012,PEV,oui
No 566,25 novembre 2012,PCS,oui
No 566,25 novembre 2012,PVL,oui
No 566,25 novembre 2012,PBD,oui
No 566,25 novembre 2012,PST,none
No 566,25 novembre 2012,PES,oui
No 566,25 novembre 2012,DS,none
No 566,25 novembre 2012,UDF,non
No 567,3 mars 2013,PLR 3),non
No 567,3 mars 2013,PDC,oui
No 567,3 mars 2013,PS,oui
No 567,3 mars 2013,UDC,non
No 567,3 mars 2013,PEV,oui
No 567,3 mars 2013,PCS,oui
No 567,3 mars 2013,PVL,oui
No 567,3 mars 2013,PBD,oui
No 567,3 mars 2013,PST,none
No 567,3 mars 2013,PES,oui
No 567,3 mars 2013,DS,liberté de vote
No 567,3 mars 2013,UDF,non
No 567,3 mars 2013,Lega,none
No 567,3 mars 2013,MCR,none
No 568,3 mars 2013,PLR 3),non
No 568,3 mars 2013,PDC,non
No 568,3 mars 2013,PS,oui
No 568,3 mars 2013,UDC,non
No 568,3 mars 2013,PEV,oui
No 568,3 mars 2013,PCS,oui
No 568,3 mars 2013,PVL,non
No 568,3 mars 2013,PBD,non
No 568,3 mars 2013,PST,none
No 568,3 mars 2013,PES,oui
No 568,3 mars 2013,DS,oui
No 568,3 mars 2013,UDF,oui
No 568,3 mars 2013,Lega,none
No 568,3 mars 2013,MCR,none
No 569,3 mars 2013,PLR 3),non
No 569,3 mars 2013,PDC,oui
No 569,3 mars 2013,PS,oui
No 569,3 mars 2013,UDC,non
No 569,3 mars 2013,PEV,oui
No 569,3 mars 2013,PCS,liberté de vote
No 569,3 mars 2013,PVL,oui
No 569,3 mars 2013,PBD,oui
No 569,3 mars 2013,PST,none
No 569,3 mars 2013,PES,oui
No 569,3 mars 2013,DS,oui
No 569,3 mars 2013,UDF,non
No 569,3 mars 2013,Lega,none
No 569,3 mars 2013,MCR,none
No 570,9 juin 2013,PLR 3),non
No 570,9 juin 2013,PDC,non
No 570,9 juin 2013,PS,non
No 570,9 juin 2013,UDC,oui
No 570,9 juin 2013,PEV,non
No 570,9 juin 2013,PCS,non
No 570,9 juin 2013,PVL,non
No 570,9 juin 2013,PBD,non
No 570,9 juin 2013,PST,non
No 570,9 juin 2013,PES,non
No 570,9 juin 2013,DS,non
No 570,9 juin 2013,UDF,oui
No 570,9 juin 2013,Lega,none
No 570,9 juin 2013,MCR,oui
No 571,9 juin 2013,PLR 3),oui
No 571,9 juin 2013,PDC,oui
No 571,9 juin 2013,PS,non
No 571,9 juin 2013,UDC,oui
No 571,9 juin 2013,PEV,oui
No 571,9 juin 2013,PCS,non
No 571,9 juin 2013,PVL,oui
No 571,9 juin 2013,PBD,oui
No 571,9 juin 2013,PST,non
No 571,9 juin 2013,PES,non
No 571,9 juin 2013,DS,oui
No 571,9 juin 2013,UDF,oui
No 571,9 juin 2013,Lega,none
No 571,9 juin 2013,MCR,oui
No 572,22 septembre 2013,PLR 3),non
No 572,22 septembre 2013,PDC,non
No 572,22 septembre 2013,PS,oui
No 572,22 septembre 2013,UDC,non
No 572,22 septembre 2013,PEV,non
No 572,22 septembre 2013,PCS,oui
No 572,22 septembre 2013,PVL,non
No 572,22 septembre 2013,PBD,non
No 572,22 septembre 2013,PST,non
No 572,22 septembre 2013,PES,oui
No 572,22 septembre 2013,DS,non
No 572,22 septembre 2013,UDF,non
No 572,22 septembre 2013,Lega,non
No 572,22 septembre 2013,MCR,non
No 573,22 septembre 2013,PLR 3),oui
No 573,22 septembre 2013,PDC,oui
No 573,22 septembre 2013,PS,oui
No 573,22 septembre 2013,UDC,non
No 573,22 septembre 2013,PEV,oui
No 573,22 septembre 2013,PCS,oui
No 573,22 septembre 2013,PVL,oui
No 573,22 septembre 2013,PBD,oui
No 573,22 septembre 2013,PST,none
No 573,22 septembre 2013,PES,oui
No 573,22 septembre 2013,DS,oui
No 573,22 septembre 2013,UDF,non
No 573,22 septembre 2013,Lega,none
No 573,22 septembre 2013,MCR,oui
No 574,22 septembre 2013,PLR 3),oui
No 574,22 septembre 2013,PDC,oui
No 574,22 septembre 2013,PS,non
No 574,22 septembre 2013,UDC,oui
No 574,22 septembre 2013,PEV,non
No 574,22 septembre 2013,PCS,non
No 574,22 septembre 2013,PVL,oui
No 574,22 septembre 2013,PBD,oui
No 574,22 septembre 2013,PST,non
No 574,22 septembre 2013,PES,non
No 574,22 septembre 2013,DS,non
No 574,22 septembre 2013,UDF,non
No 574,22 septembre 2013,Lega,oui
No 574,22 septembre 2013,MCR,oui
No 575,24 novembre 2013,PLR 3),non
No 575,24 novembre 2013,PDC,non
No 575,24 novembre 2013,PS,oui
No 575,24 novembre 2013,UDC,non
No 575,24 novembre 2013,PEV,non
No 575,24 novembre 2013,PCS,oui
No 575,24 novembre 2013,PVL,non
No 575,24 novembre 2013,PBD,non
No 575,24 novembre 2013,PST,oui
No 575,24 novembre 2013,PES,oui
No 575,24 novembre 2013,DS,oui
No 575,24 novembre 2013,UDF,non
No 575,24 novembre 2013,Lega,none
No 575,24 novembre 2013,MCR,non
No 576,24 novembre 2013,PLR 3),non
No 576,24 novembre 2013,PDC,non
No 576,24 novembre 2013,PS,non
No 576,24 novembre 2013,UDC,oui
No 576,24 novembre 2013,PEV,oui
No 576,24 novembre 2013,PCS,non
No 576,24 novembre 2013,PVL,non
No 576,24 novembre 2013,PBD,non
No 576,24 novembre 2013,PST,non
No 576,24 novembre 2013,PES,non
No 576,24 novembre 2013,DS,oui
No 576,24 novembre 2013,UDF,oui
No 576,24 novembre 2013,Lega,oui
No 576,24 novembre 2013,MCR,oui
No 577,24 novembre 2013,PLR 3),oui
No 577,24 novembre 2013,PDC,oui
No 577,24 novembre 2013,PS,liberté de vote
No 577,24 novembre 2013,UDC,non
No 577,24 novembre 2013,PEV,oui
No 577,24 novembre 2013,PCS,oui
No 577,24 novembre 2013,PVL,non
No 577,24 novembre 2013,PBD,oui
No 577,24 novembre 2013,PST,non
No 577,24 novembre 2013,PES,non
No 577,24 novembre 2013,DS,non
No 577,24 novembre 2013,UDF,non
No 577,24 novembre 2013,Lega,none
No 577,24 novembre 2013,MCR,non
No 578,9 février 2014,PLR 3),oui
No 578,9 février 2014,PDC,oui
No 578,9 février 2014,PS,oui
No 578,9 février 2014,UDC,non
No 578,9 février 2014,PEV,oui
No 578,9 février 2014,PCS,oui
No 578,9 février 2014,PVL,oui
No 578,9 février 2014,PBD,oui
No 578,9 février 2014,PST,oui
No 578,9 février 2014,PES,oui
